 Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name, Schedule run date,Day, Week
 lw68x130, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw68x130, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw68x130, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw68x130, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lw68x130, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lw68x130, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lw68x130, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150127,1,2
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150118,1,1
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150119,1,1
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150120,1,1
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150122,1,1
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150125,1,2
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150126,1,2
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150127,1,2
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150128,1,2
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150130,1,2
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150202,1,3
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150203,1,3
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150205,1,3
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150206,1,3
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150209,1,3
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150212,1,1
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150210,1,1
 lw69x131, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150211,1,1
 lw69x131, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150213,1,1
 lw69x131, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150217,1,1
 lw69x131, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150218,1,1
 lw69x131, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150219,1,1
 lw69x131, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150221,1,1
 lw69x131, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150222,1,2
 lw69x131, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150226,1,2
 lw69x131, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150227,1,2
 lw70x132, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw70x132, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw70x132, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw70x132, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw70x132, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw71x133, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw71x133, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw71x133, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw71x133, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw71x133, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw72x134, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw72x134, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw72x134, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw72x134, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw72x134, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw73x135, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw73x135, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw73x135, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw73x135, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw73x135, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw74x136, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw74x136, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw74x136, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw74x136, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw74x136, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw75x137, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw75x137, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw75x137, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw75x137, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw75x137, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw76x138, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw76x138, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw76x138, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw76x138, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw76x138, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw77x139, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw77x139, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw77x139, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw77x139, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw77x139, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw77x139, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lw77x139, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lw77x139, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lw78x140, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw78x140, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw78x140, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw78x140, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw78x140, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw78x140, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lw78x140, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lw78x140, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lw78x140, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150127,1,2
 lw78x140, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150128,1,2
